,geo_id,geoidsl,geoidsc,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
74,34041,34041,34041,11570.0,29638.0,1969.0,839.0,2575.0,780.0,832.0,781.0,780.0,947.0,913.0,355.0,661.0,108714.0,52717.0,55997.0,41.2,,,,,,,,,,41208.0,71832.0,32378.0,44939.0,3731.0,1224.0,736.0,799.0,34.2,31745.0,183.0,22711.0,7390.0,6031.0,3355.0,2676.0,0.0,0.0,1359.0,469.0,375.0,5867.0,5491.0,3710.0,2606.0,5283.0,4409.0,1774745.0,1902.0,1644.0,1305.0,2276.0,1607.0,1101.0,1151.0,1774.0,1306.0,2966.0,4432.0,6248.0,4492.0,3317.0,3291.0,2396.0,902.0,213100.0,287700.0,380500.0,23684.0,41208.0,9463.0,30635.0,4631.0,1909.0,2105.0,1858.0,1731.0,815.0,855.0,400.0,1089.0,4032.0,10708.0,2686.0,4508.0,3340.0,2402.0,1391.0,795.0,482.0,1695.0,2571.0,2814.0,3609.0,3778.0,4832.0,4503.0,3504.0,1524.0,1673.0,914.0,1046.0,1845.0,961.0,950.0,894.0,3362.0,3920.0,3393.0,1960.0,1238.0,347.0,364.0,1783.0,2473.0,3112.0,3748.0,4466.0,4666.0,4898.0,3714.0,1260.0,2305.0,1170.0,1262.0,1694.0,2019.0,1765.0,1078.0,99477.0,4294.0,118.0,2601.0,4154.0,1113.0,2227.0,9035.0,3432.0,7334.0,,,,,,,8329.0,6296.0,15333.0,18637.0,25571.0,3671.0,,,,,,,,455.0,4030.0,4238.0,11081.0,3578.0,971.0,7013.0,2320.0,3455.0,6165.0,5144.0,3362.0,913.0,109.0,2858.0,0.409,6331.0,,27562.0,2274.0,6482.0,5166.0,6116.0,26695.0,4158.0,6812.0,608.0,3781.0,1591.0,603.0,428.0,6338.0,2687.0,16036.0,70.0,18779.0,555.0,2128.0,3629.0,18779.0,6153.0,5539.0,13243.0,9011.0,11919.0,17524.0,6779.0,59450.0,107501.0,,105342.0,7686.0,13243.0,19010.0,,,,5585.0,15333.0,25685.0,3624.0,4544.0,9801.0,75048.0,,,,,,,,,,87505.0,21978.0,48747.0,1303.0,5652.0,8885.0,2010
75,18167,18167,18167,15342.0,24307.0,1960.0,1626.0,3102.0,1041.0,956.0,1463.0,1368.0,2073.0,1563.0,1202.0,568.0,107958.0,54419.0,53539.0,36.9,,,,,,,,,,39649.0,39429.0,21342.0,45998.0,6349.0,1254.0,483.0,502.0,29.6,24687.0,0.0,17062.0,6466.0,3511.0,2379.0,907.0,0.0,225.0,2955.0,944.0,848.0,9356.0,9246.0,7138.0,2562.0,3833.0,1278.0,929505.0,4314.0,3274.0,2414.0,2436.0,3743.0,1779.0,2082.0,1583.0,2008.0,2857.0,3923.0,4228.0,1817.0,1530.0,524.0,1137.0,613.0,61000.0,93300.0,148900.0,17905.0,39649.0,14962.0,33466.0,704.0,975.0,2089.0,2712.0,1195.0,1028.0,1887.0,1942.0,2207.0,2012.0,14693.0,2789.0,3207.0,3722.0,2350.0,2327.0,844.0,722.0,3377.0,3931.0,3411.0,3805.0,3416.0,4042.0,4553.0,3608.0,941.0,1662.0,615.0,954.0,1754.0,1042.0,741.0,606.0,3027.0,2362.0,4109.0,1978.0,2278.0,1546.0,898.0,2700.0,3450.0,2714.0,1974.0,4138.0,3605.0,3767.0,3075.0,1540.0,2002.0,768.0,1368.0,1869.0,1381.0,1606.0,1384.0,95333.0,7728.0,437.0,1869.0,5920.0,367.0,567.0,1802.0,1258.0,6351.0,,,,,,,6625.0,5780.0,7765.0,11627.0,23544.0,5941.0,,,,,,11739.0,3798.0,304.0,3767.0,3275.0,12955.0,2121.0,447.0,6577.0,2241.0,2271.0,6525.0,4050.0,1605.0,783.0,192.0,1752.0,0.473,6150.0,8527.0,23594.0,6060.0,5329.0,6176.0,4843.0,31811.0,12295.0,11480.0,1184.0,1959.0,1273.0,460.0,2013.0,4756.0,3161.0,14806.0,133.0,16562.0,963.0,2813.0,1471.0,16562.0,4506.0,6517.0,11509.0,7827.0,15834.0,14267.0,4983.0,55634.0,99656.0,107066.0,104979.0,18047.0,11509.0,20733.0,,,,5589.0,7765.0,19924.0,4307.0,3423.0,10837.0,69722.0,,,,,,,,,,88742.0,31627.0,39359.0,1701.0,5240.0,10761.0,2010
76,12005,12005,12005,22348.0,41306.0,1988.0,2158.0,4459.0,2923.0,1967.0,2813.0,2755.0,2692.0,2081.0,777.0,568.0,169272.0,84104.0,85168.0,39.4,,,,,,,,,,63654.0,44881.0,22175.0,99690.0,36036.0,9467.0,3340.0,738.0,32.9,40461.0,629.0,24365.0,11843.0,8252.0,4417.0,3270.0,494.0,71.0,3591.0,1035.0,1035.0,11554.0,12702.0,12182.0,4734.0,10529.0,3802.0,1661560.0,4909.0,4359.0,3572.0,2683.0,4498.0,3520.0,3525.0,4841.0,3187.0,6194.0,7788.0,6195.0,3959.0,2122.0,1226.0,1076.0,919.0,97100.0,163600.0,245600.0,30089.0,63654.0,23193.0,50346.0,2088.0,3016.0,5411.0,5382.0,4715.0,4519.0,12070.0,11922.0,5820.0,17886.0,1514.0,5295.0,5099.0,5565.0,3398.0,2608.0,1186.0,835.0,4051.0,5792.0,5288.0,4703.0,5848.0,7121.0,5905.0,5103.0,1665.0,3554.0,1361.0,3034.0,2361.0,2428.0,1258.0,646.0,5185.0,4751.0,4997.0,2839.0,2568.0,1308.0,646.0,3409.0,5078.0,4727.0,6606.0,4496.0,7366.0,6776.0,5805.0,1982.0,3113.0,1420.0,1963.0,3988.0,2064.0,2366.0,1715.0,139787.0,15522.0,1093.0,3595.0,8698.0,2196.0,2255.0,1991.0,1261.0,16271.0,,,1422.0,841.0,,,10900.0,8901.0,16514.0,18213.0,37129.0,9200.0,,,,,,27960.0,5309.0,317.0,9430.0,5332.0,15341.0,4385.0,880.0,3872.0,4719.0,7149.0,11004.0,8307.0,3363.0,930.0,17.0,2475.0,0.416,6553.0,3569.0,35561.0,6998.0,7593.0,9027.0,8084.0,40560.0,10317.0,15764.0,1511.0,3769.0,1409.0,883.0,2905.0,7043.0,5828.0,23348.0,205.0,23617.0,1786.0,3987.0,4706.0,23617.0,7264.0,7499.0,20365.0,16284.0,22365.0,27842.0,6985.0,90928.0,164784.0,166170.0,163343.0,23478.0,20365.0,41140.0,,,,9741.0,16514.0,27619.0,11277.0,5095.0,20122.0,115532.0,,,,,,,,,,138380.0,36843.0,67960.0,4844.0,8003.0,18720.0,2010
77,29051,29051,29051,9782.0,19065.0,1980.0,1244.0,1169.0,834.0,263.0,956.0,654.0,803.0,1550.0,1034.0,499.0,76182.0,38754.0,37428.0,36.3,,,,,,,,,,28847.0,53080.0,24245.0,32364.0,3517.0,,,446.0,25.0,19841.0,212.0,13721.0,5032.0,3438.0,2686.0,643.0,109.0,0.0,1594.0,337.0,337.0,8867.0,8494.0,5024.0,1443.0,2610.0,829.0,644125.0,2385.0,1205.0,1097.0,1215.0,1910.0,1527.0,1457.0,1791.0,931.0,2056.0,4846.0,3550.0,2322.0,1289.0,994.0,272.0,533.0,105800.0,141400.0,211900.0,13795.0,28847.0,9006.0,22320.0,973.0,1857.0,2117.0,2072.0,1088.0,464.0,268.0,1205.0,3186.0,2206.0,3401.0,2184.0,1789.0,2822.0,1432.0,2222.0,893.0,647.0,2271.0,2476.0,2400.0,2935.0,2513.0,2820.0,2817.0,2255.0,876.0,1326.0,502.0,803.0,1162.0,493.0,531.0,585.0,2182.0,2123.0,2093.0,1280.0,2192.0,745.0,1050.0,1447.0,2384.0,2123.0,2286.0,2189.0,2787.0,2680.0,2234.0,1009.0,1298.0,508.0,1006.0,1102.0,851.0,783.0,1076.0,64159.0,8950.0,204.0,988.0,5653.0,437.0,925.0,553.0,381.0,5154.0,,,,,,,5071.0,4401.0,9264.0,13000.0,15905.0,3737.0,,,,,,,,531.0,3628.0,2786.0,7371.0,2868.0,1522.0,1471.0,1654.0,6549.0,3617.0,2784.0,1893.0,708.0,50.0,2109.0,0.4,5186.0,9756.0,14456.0,2955.0,3319.0,3837.0,4508.0,23181.0,9173.0,5060.0,654.0,2305.0,899.0,41.0,1034.0,3347.0,1814.0,10094.0,6.0,13864.0,812.0,1416.0,2978.0,13864.0,3501.0,3195.0,10067.0,6755.0,10127.0,10884.0,4311.0,39408.0,67645.0,,73388.0,7151.0,10067.0,14844.0,,,,3620.0,9264.0,12732.0,2837.0,3916.0,8387.0,48810.0,,,,,,,,,,62989.0,21158.0,29592.0,1049.0,3753.0,7204.0,2010
78,47009,47009,47009,14197.0,32818.0,1982.0,1479.0,2968.0,609.0,535.0,1308.0,2064.0,1550.0,1568.0,385.0,658.0,123119.0,59855.0,63264.0,42.0,,,,,,,,,,47015.0,40846.0,20488.0,55299.0,8284.0,1188.0,1158.0,541.0,29.0,33891.0,563.0,19429.0,7968.0,4629.0,3557.0,811.0,134.0,127.0,3339.0,697.0,697.0,8894.0,8215.0,8452.0,2656.0,8853.0,3919.0,1302055.0,3624.0,2542.0,3017.0,3440.0,3830.0,3529.0,2947.0,2795.0,1615.0,5004.0,5224.0,4803.0,2221.0,1116.0,487.0,821.0,677.0,97800.0,155300.0,230500.0,24944.0,47015.0,13124.0,40412.0,925.0,1357.0,972.0,2606.0,660.0,247.0,713.0,7373.0,3109.0,7357.0,3786.0,3462.0,4658.0,3658.0,2523.0,1408.0,1520.0,284.0,1653.0,3262.0,3213.0,3831.0,4660.0,4920.0,4125.0,4258.0,1594.0,2192.0,1053.0,1751.0,2628.0,1700.0,1077.0,425.0,3124.0,3022.0,4683.0,2280.0,1292.0,767.0,771.0,2208.0,3052.0,3682.0,4037.0,4010.0,4887.0,4844.0,4905.0,1837.0,2380.0,1705.0,1440.0,2983.0,2742.0,1329.0,1284.0,114475.0,4815.0,244.0,905.0,3383.0,1419.0,2518.0,1727.0,1088.0,11365.0,,,,,,,8351.0,7748.0,10824.0,12748.0,27410.0,6573.0,,,,,,16211.0,1607.0,470.0,3603.0,4271.0,11844.0,3255.0,938.0,6846.0,1916.0,2070.0,7454.0,6815.0,2803.0,1603.0,0.0,3681.0,0.409,5585.0,,34049.0,6497.0,6677.0,5867.0,7220.0,27057.0,3849.0,11500.0,1157.0,2912.0,1018.0,257.0,1826.0,6720.0,3199.0,17089.0,45.0,15769.0,442.0,2603.0,2088.0,15769.0,5851.0,8832.0,14885.0,8551.0,13054.0,19088.0,8589.0,65689.0,121778.0,122641.0,119311.0,16443.0,14885.0,23848.0,,,,5356.0,10824.0,28235.0,5337.0,3798.0,13155.0,85806.0,,,,,,,,,,100512.0,23125.0,54142.0,2010.0,7994.0,12976.0,2010
79,47065,47065,47065,46826.0,88905.0,1974.0,5371.0,10621.0,3329.0,2859.0,3106.0,6274.0,5240.0,4826.0,4033.0,1952.0,337294.0,161131.0,176163.0,39.6,,,,,,,,,1178.0,135731.0,43935.0,25445.0,151247.0,15516.0,3000.0,2262.0,557.0,29.0,88120.0,720.0,56477.0,21785.0,14916.0,8223.0,6279.0,414.0,0.0,6869.0,1135.0,965.0,24615.0,29900.0,29395.0,11682.0,19003.0,7054.0,3142350.0,10813.0,9142.0,10896.0,7757.0,7864.0,8055.0,7765.0,6508.0,5290.0,10760.0,13946.0,14260.0,9487.0,4545.0,4345.0,4298.0,703.0,103800.0,152100.0,233500.0,63973.0,135731.0,47611.0,103770.0,4746.0,8678.0,3238.0,5910.0,8773.0,5409.0,5255.0,5468.0,11031.0,11839.0,18471.0,9939.0,9413.0,10772.0,6343.0,4596.0,2817.0,2417.0,5967.0,12043.0,10415.0,10296.0,11247.0,11544.0,11763.0,10493.0,5185.0,5394.0,2590.0,4961.0,4649.0,4365.0,1885.0,2037.0,10595.0,8416.0,10820.0,6221.0,5509.0,2126.0,3007.0,6312.0,10927.0,11459.0,10104.0,11818.0,11891.0,14055.0,12276.0,5645.0,5315.0,2732.0,6221.0,5981.0,4924.0,4344.0,5465.0,251263.0,68494.0,911.0,6309.0,13465.0,2060.0,2610.0,1516.0,2236.0,26409.0,,,4238.0,3623.0,438.0,117.0,18223.0,16862.0,39671.0,52026.0,72519.0,20774.0,1178.0,142766.0,13247.0,0.0,129519.0,32270.0,25252.0,323.0,16706.0,11260.0,32974.0,12570.0,2935.0,19729.0,7579.0,5529.0,15643.0,17025.0,10813.0,3991.0,840.0,8611.0,0.471,22351.0,6292.0,65809.0,19833.0,16651.0,17550.0,15228.0,80866.0,20352.0,33960.0,3275.0,7937.0,4482.0,2355.0,3667.0,12259.0,10404.0,44379.0,311.0,55297.0,3069.0,10913.0,9967.0,55297.0,13890.0,18937.0,41030.0,27923.0,43590.0,52128.0,20489.0,181870.0,330773.0,332968.0,324364.0,49903.0,41030.0,70233.0,2263.0,6554.0,153988.0,17258.0,39671.0,55367.0,16364.0,15402.0,36611.0,232024.0,,,,,,,,,,277339.0,79981.0,136513.0,5538.0,21169.0,32365.0,2010
80,55027,55027,55027,11119.0,22137.0,1966.0,419.0,1063.0,1127.0,512.0,1126.0,1039.0,1201.0,1900.0,598.0,164.0,88748.0,46673.0,42075.0,40.9,,,,,,,,,,33256.0,50797.0,22165.0,36985.0,3729.0,1252.0,837.0,603.0,27.4,24107.0,69.0,16995.0,6031.0,4157.0,2783.0,1190.0,166.0,18.0,1874.0,1180.0,1158.0,5146.0,5156.0,4312.0,3184.0,4044.0,3524.0,909255.0,1063.0,1644.0,1277.0,2113.0,2722.0,2817.0,1744.0,1259.0,1557.0,4063.0,4728.0,4373.0,2032.0,872.0,838.0,154.0,744.0,112200.0,154600.0,231400.0,18093.0,33256.0,9149.0,26118.0,978.0,2385.0,1101.0,2150.0,1512.0,533.0,630.0,1578.0,1624.0,2574.0,11650.0,2641.0,2994.0,2599.0,1716.0,985.0,379.0,424.0,2052.0,3328.0,3507.0,2753.0,3740.0,4084.0,3979.0,3005.0,1396.0,1318.0,579.0,858.0,1732.0,715.0,1189.0,700.0,2324.0,2900.0,2605.0,1802.0,835.0,303.0,209.0,1418.0,2479.0,2256.0,2338.0,3034.0,3438.0,3552.0,2798.0,967.0,1379.0,606.0,993.0,1767.0,836.0,1131.0,2105.0,84213.0,2370.0,175.0,616.0,7588.0,1005.0,1069.0,1610.0,734.0,5080.0,,,,,,,7411.0,5351.0,6217.0,7358.0,19581.0,1936.0,,,,,,9086.0,3067.0,1838.0,2621.0,2611.0,8293.0,1078.0,1104.0,10847.0,1733.0,1666.0,5054.0,2279.0,1878.0,824.0,0.0,2052.0,0.359,2682.0,8606.0,24191.0,3647.0,4570.0,4313.0,4654.0,18500.0,2681.0,8851.0,1220.0,1362.0,544.0,156.0,1138.0,6177.0,3185.0,13782.0,21.0,11393.0,420.0,788.0,1087.0,11393.0,4872.0,9662.0,9715.0,6184.0,9351.0,15394.0,5671.0,49351.0,79646.0,87458.0,85715.0,6313.0,9715.0,20621.0,,,,6436.0,6217.0,21497.0,4838.0,1922.0,9347.0,62562.0,,,,,,,,,,72685.0,20101.0,37556.0,781.0,4955.0,9152.0,2010
81,22057,22057,22057,9620.0,26071.0,1978.0,1490.0,1588.0,622.0,549.0,665.0,465.0,715.0,1099.0,492.0,262.0,96328.0,47346.0,48982.0,37.7,,,,,,,,,,35691.0,47442.0,24463.0,38652.0,2961.0,,,526.0,31.5,27744.0,477.0,13988.0,6216.0,4039.0,2002.0,2003.0,34.0,0.0,2177.0,332.0,282.0,6085.0,5878.0,3493.0,2170.0,6012.0,3269.0,1054660.0,2334.0,3037.0,2356.0,2472.0,1695.0,2032.0,1586.0,1561.0,1208.0,2559.0,3793.0,4709.0,2175.0,1897.0,1171.0,1106.0,672.0,75500.0,130500.0,206200.0,18582.0,35691.0,7947.0,26802.0,178.0,1398.0,822.0,621.0,146.0,264.0,134.0,8287.0,4115.0,2507.0,2200.0,3333.0,2836.0,3156.0,1938.0,1661.0,398.0,798.0,2434.0,3091.0,3295.0,2990.0,3081.0,3865.0,3994.0,2904.0,1175.0,1240.0,833.0,1042.0,1357.0,966.0,654.0,305.0,2876.0,3197.0,4051.0,1905.0,1660.0,457.0,1051.0,1816.0,2958.0,2419.0,3187.0,3243.0,4067.0,3772.0,3394.0,1430.0,981.0,853.0,1619.0,983.0,923.0,825.0,1315.0,76660.0,12347.0,1955.0,647.0,7390.0,1133.0,1114.0,1877.0,1882.0,3911.0,,,806.0,521.0,,,6011.0,4438.0,6719.0,7936.0,23292.0,7609.0,,,,,,,,3818.0,2503.0,5199.0,9250.0,1686.0,482.0,4148.0,2929.0,1668.0,4608.0,2537.0,3481.0,1718.0,92.0,1641.0,0.478,2288.0,1665.0,26004.0,5272.0,5598.0,5030.0,5538.0,22814.0,3292.0,15666.0,190.0,1544.0,480.0,1335.0,1514.0,6691.0,1424.0,13178.0,0.0,10651.0,809.0,2841.0,2200.0,10651.0,7695.0,8607.0,9652.0,7422.0,11578.0,14526.0,5105.0,51086.0,94495.0,,92411.0,10426.0,9652.0,12084.0,,,,2178.0,6719.0,22394.0,2644.0,1307.0,7262.0,62761.0,,,,,,,,,,76879.0,20566.0,40157.0,1699.0,5251.0,9117.0,2010
82,42111,42111,42111,10227.0,19365.0,1965.0,1591.0,1252.0,414.0,453.0,628.0,517.0,640.0,923.0,818.0,520.0,77626.0,39652.0,37974.0,44.2,,,,,,,,,,29592.0,39978.0,19613.0,38136.0,8544.0,155.0,370.0,395.0,26.8,21836.0,200.0,10877.0,4500.0,3265.0,1218.0,1943.0,0.0,104.0,1235.0,134.0,110.0,3985.0,4000.0,6406.0,1701.0,3288.0,1638.0,755355.0,2414.0,2924.0,2314.0,1912.0,1566.0,2005.0,1668.0,2277.0,1172.0,2991.0,3160.0,2756.0,1267.0,517.0,399.0,250.0,544.0,59400.0,93300.0,159200.0,16160.0,29592.0,7756.0,26994.0,2211.0,1043.0,1056.0,690.0,622.0,389.0,348.0,4767.0,886.0,1114.0,9334.0,1889.0,2288.0,2146.0,1414.0,834.0,692.0,381.0,1414.0,2244.0,2485.0,3231.0,2284.0,3111.0,3190.0,3528.0,1152.0,1143.0,696.0,990.0,1771.0,986.0,902.0,881.0,1807.0,2026.0,2125.0,1352.0,759.0,140.0,565.0,1017.0,1822.0,1913.0,2614.0,2281.0,2788.0,3084.0,2647.0,1128.0,1551.0,710.0,1558.0,1608.0,1617.0,1395.0,1467.0,74594.0,1382.0,239.0,46.0,4332.0,867.0,723.0,850.0,1185.0,6216.0,,,,,,,6108.0,5680.0,,6054.0,15047.0,3166.0,,,,,,,,1612.0,3863.0,2404.0,6722.0,1075.0,575.0,4869.0,1473.0,1926.0,3785.0,1971.0,1884.0,812.0,68.0,2332.0,0.402,,3351.0,,4147.0,3172.0,3625.0,3663.0,15406.0,2793.0,,590.0,1173.0,585.0,373.0,985.0,6643.0,1775.0,12124.0,14.0,8788.0,1049.0,2022.0,178.0,8788.0,4352.0,6809.0,6797.0,6225.0,10050.0,10500.0,4688.0,42196.0,74016.0,,75648.0,10668.0,6797.0,,,,,3782.0,4884.0,26693.0,3339.0,1594.0,4923.0,56777.0,,,,,,,,,,65345.0,17614.0,33502.0,1957.0,5625.0,6497.0,2010
83,27139,27139,27139,9744.0,34767.0,1994.0,449.0,839.0,234.0,585.0,1061.0,1118.0,500.0,875.0,410.0,241.0,130487.0,65240.0,65247.0,35.2,,,,,,,,,,44511.0,77314.0,32085.0,47247.0,2736.0,,,816.0,29.0,,,31946.0,13617.0,12550.0,10489.0,1750.0,266.0,45.0,1067.0,205.0,172.0,8086.0,7056.0,10623.0,5916.0,11068.0,4684.0,1714235.0,992.0,1438.0,1059.0,1120.0,1598.0,1740.0,1288.0,1877.0,633.0,3512.0,5813.0,8067.0,5081.0,2707.0,5013.0,2573.0,872.0,196100.0,258800.0,368400.0,29228.0,44511.0,6312.0,33263.0,8495.0,606.0,582.0,312.0,365.0,1326.0,1227.0,1071.0,4969.0,11797.0,2393.0,5934.0,5803.0,5184.0,3235.0,1383.0,556.0,339.0,2059.0,3801.0,4366.0,4611.0,6622.0,5605.0,5045.0,3648.0,821.0,1254.0,771.0,884.0,1241.0,1033.0,769.0,276.0,5160.0,5886.0,5302.0,2835.0,1615.0,698.0,297.0,1310.0,4217.0,4823.0,5640.0,6111.0,5377.0,4423.0,3622.0,992.0,1388.0,572.0,1196.0,1441.0,751.0,701.0,890.0,113330.0,3931.0,782.0,7285.0,6352.0,2770.0,3487.0,3228.0,896.0,5078.0,537.0,227.0,,,,,9537.0,5394.0,22527.0,29203.0,39339.0,2668.0,897.0,62656.0,4357.0,0.0,58299.0,,,631.0,7497.0,3330.0,12170.0,6283.0,1100.0,9393.0,2971.0,1649.0,9234.0,9840.0,3342.0,2518.0,80.0,3295.0,0.384,8920.0,,20901.0,1997.0,8962.0,8181.0,8277.0,37032.0,4331.0,5027.0,1853.0,3879.0,1784.0,178.0,518.0,4523.0,3638.0,16373.0,186.0,29359.0,479.0,1449.0,7192.0,29359.0,4832.0,7352.0,17158.0,11257.0,8463.0,22650.0,8654.0,72366.0,129744.0,,124945.0,6018.0,17158.0,25516.0,1165.0,3659.0,69394.0,8134.0,22527.0,18478.0,5372.0,7187.0,12010.0,82891.0,,,,,,,,,,97218.0,23822.0,60639.0,726.0,3124.0,7599.0,2010
